customer_id,transaction_date,product_category,quantity,unit_price,discount,total_revenue,customer_type,month,year,day_of_week
5072,2023-11-22,Books,1,10.78,0.182,8.82,discount_driven,11,2023,Wednesday
4572,2024-03-04,Electronics,2,415.64,0.179,682.24,discount_driven,3,2024,Monday
6978,2024-07-08,Home & Garden,2,293.61,0.389,394.92,discount_driven,7,2024,Monday
1293,2024-12-05,Home & Garden,2,182.47,0.053,345.66,regular,12,2024,Thursday
6858,2024-10-24,Books,1,30.49,0.241,23.14,discount_driven,10,2024,Thursday
2338,2023-07-24,Beauty,1,52.35,0.149,44.53,regular,7,2023,Monday
6209,2023-11-05,Sports,2,316.27,0.109,563.78,discount_driven,11,2023,Sunday
4475,2024-11-09,Beauty,2,30.86,0.126,70.14,regular,11,2024,Saturday
3498,2023-08-13,Clothing,2,58.49,0.18,95.87,regular,8,2023,Sunday
6728,2024-02-06,Electronics,2,1427.44,0.162,3111.68,regular,2,2024,Tuesday
8317,2024-01-29,Sports,2,477.28,0.187,776.25,regular,1,2024,Monday
3493,2024-08-07,Books,1,17.72,0.12,15.6,discount_driven,8,2024,Wednesday
4088,2023-03-14,Electronics,2,1306.31,0.156,2865.13,regular,3,2023,Tuesday
7281,2024-08-02,Home & Garden,2,90.29,0.199,159.17,discount_driven,8,2024,Friday
7795,2024-12-03,Home & Garden,2,101.0,0.181,165.52,regular,12,2024,Tuesday
6627,2024-12-27,Beauty,1,72.26,0.143,61.94,regular,12,2024,Friday
4990,2023-05-27,Electronics,1,661.82,0.1,595.84,regular,5,2023,Saturday
4751,2024-11-21,Clothing,1,40.14,0.07,37.32,regular,11,2024,Thursday
8241,2024-06-14,Home & Garden,2,254.76,0.052,483.0,regular,6,2024,Friday
3097,2024-09-05,Home & Garden,1,69.95,0.166,75.84,regular,9,2024,Thursday
4174,2024-01-17,Beauty,3,146.33,0.057,413.85,high_spender,1,2024,Wednesday
1387,2024-03-05,Beauty,2,46.96,0.137,89.14,regular,3,2024,Tuesday
1298,2023-02-03,Electronics,2,252.15,0.027,490.63,regular,2,2023,Friday
5434,2023-04-29,Electronics,3,1772.23,0.027,5173.77,high_spender,4,2023,Saturday
5061,2023-07-15,Beauty,2,81.6,0.081,150.02,regular,7,2023,Saturday
1473,2024-04-11,Beauty,2,106.23,0.069,197.84,high_spender,4,2024,Thursday
6057,2024-08-22,Home & Garden,1,346.74,0.011,342.84,regular,8,2024,Thursday
6289,2023-03-21,Beauty,2,52.97,0.021,103.73,regular,3,2023,Tuesday
5108,2024-06-29,Electronics,4,1604.42,0.018,6304.61,high_spender,6,2024,Saturday
9640,2024-05-15,Beauty,4,57.18,0.077,211.04,high_spender,5,2024,Wednesday
3221,2023-10-25,Books,2,5.56,0.172,11.98,regular,10,2023,Wednesday
6251,2023-08-01,Beauty,2,16.61,0.121,37.96,regular,8,2023,Tuesday
4611,2024-06-25,Electronics,1,1582.7,0.013,1562.49,regular,6,2024,Tuesday
3642,2024-02-25,Beauty,2,54.54,0.175,90.03,discount_driven,2,2024,Sunday
2920,2023-07-01,Sports,2,543.34,0.031,1053.04,regular,7,2023,Saturday
8075,2023-06-13,Electronics,2,1550.0,0.092,3097.9,regular,6,2023,Tuesday
6994,2024-05-09,Beauty,2,31.27,0.059,58.83,regular,5,2024,Thursday
3316,2023-11-29,Clothing,2,157.06,0.102,281.95,regular,11,2023,Wednesday
2274,2023-12-08,Sports,2,300.22,0.117,529.93,regular,12,2023,Friday
5983,2023-05-17,Sports,2,272.56,0.141,468.18,regular,5,2023,Wednesday
8834,2023-06-16,Electronics,4,386.85,0.019,1973.76,high_spender,6,2023,Friday
4618,2023-06-20,Beauty,1,65.81,0.301,50.61,discount_driven,6,2023,Tuesday
1259,2023-06-01,Home & Garden,1,90.01,0.032,87.12,regular,6,2023,Thursday
4206,2024-01-24,Sports,1,409.12,0.072,379.87,high_spender,1,2024,Wednesday
6178,2024-08-25,Clothing,2,147.19,0.068,274.36,regular,8,2024,Sunday
6358,2024-11-12,Home & Garden,1,192.75,0.23,163.29,discount_driven,11,2024,Tuesday
5507,2024-06-29,Books,1,18.42,0.082,16.9,regular,6,2024,Saturday
7458,2024-03-10,Sports,1,350.17,0.338,231.69,discount_driven,3,2024,Sunday
8541,2024-06-26,Sports,2,521.11,0.072,1063.42,high_spender,6,2024,Wednesday
4508,2023-07-14,Books,2,32.49,0.073,60.2,regular,7,2023,Friday
8305,2024-06-03,Beauty,1,48.0,0.038,46.16,high_spender,6,2024,Monday
5994,2023-12-17,Home & Garden,1,184.15,0.042,176.4,regular,12,2023,Sunday
9423,2023-05-24,Sports,1,252.2,0.179,227.67,regular,5,2023,Wednesday
7754,2024-03-21,Sports,1,237.03,0.046,248.86,regular,3,2024,Thursday
9921,2024-11-19,Home & Garden,2,111.87,0.22,174.41,discount_driven,11,2024,Tuesday
6516,2023-02-20,Books,3,7.44,0.057,21.04,high_spender,2,2023,Monday
6868,2023-08-07,Books,2,15.68,0.237,26.31,discount_driven,8,2023,Monday
6799,2023-10-25,Clothing,3,32.84,0.048,93.77,high_spender,10,2023,Wednesday
3929,2024-08-31,Home & Garden,3,106.05,0.08,292.83,high_spender,8,2024,Saturday
9509,2024-10-20,Books,2,21.12,0.186,34.38,regular,10,2024,Sunday
2530,2023-06-11,Sports,2,279.06,0.165,466.05,regular,6,2023,Sunday
8913,2023-03-04,Beauty,2,75.84,0.043,145.11,high_spender,3,2023,Saturday
1715,2023-04-02,Sports,2,162.02,0.266,237.78,discount_driven,4,2023,Sunday
8527,2023-03-21,Books,2,7.96,0.146,13.61,regular,3,2023,Tuesday
4312,2024-11-11,Home & Garden,2,144.73,0.125,253.41,regular,11,2024,Monday
8223,2023-10-08,Sports,1,493.21,0.096,445.73,regular,10,2023,Sunday
6192,2024-09-13,Clothing,2,132.44,0.229,224.55,discount_driven,9,2024,Friday
8027,2023-09-06,Electronics,2,825.49,0.103,1481.75,discount_driven,9,2023,Wednesday
1201,2024-04-21,Sports,2,420.06,0.087,766.86,regular,4,2024,Sunday
3140,2024-04-08,Home & Garden,2,287.89,0.142,493.85,regular,4,2024,Monday
4671,2024-10-16,Sports,2,383.26,0.207,607.51,discount_driven,10,2024,Wednesday
9610,2024-01-02,Home & Garden,4,290.29,0.093,1053.01,high_spender,1,2024,Tuesday
8370,2023-04-07,Clothing,2,57.08,0.293,88.72,discount_driven,4,2023,Friday
3598,2024-10-25,Sports,1,21.18,0.041,20.32,regular,10,2024,Friday
9817,2024-09-11,Electronics,4,1767.13,0.014,6972.9,high_spender,9,2024,Wednesday
2944,2023-01-22,Sports,3,399.78,0.051,1138.0,high_spender,1,2023,Sunday
3929,2023-10-26,Clothing,2,167.77,0.095,303.75,regular,10,2023,Thursday
4383,2023-03-26,Clothing,2,35.21,0.028,68.45,regular,3,2023,Sunday
4540,2024-02-25,Clothing,2,176.51,0.128,307.77,discount_driven,2,2024,Sunday
1393,2024-06-19,Beauty,2,54.75,0.01,119.28,regular,6,2024,Wednesday
8010,2024-04-09,Sports,1,374.26,0.079,448.34,regular,4,2024,Tuesday
7777,2023-07-15,Electronics,1,437.91,0.36,280.13,discount_driven,7,2023,Saturday
9823,2023-03-16,Home & Garden,2,281.73,0.128,638.38,regular,3,2023,Thursday
1321,2024-04-15,Sports,1,50.6,0.19,40.98,discount_driven,4,2024,Monday
5669,2024-01-08,Clothing,2,184.48,0.112,327.78,discount_driven,1,2024,Monday
2693,2023-09-11,Books,1,33.29,0.324,29.27,discount_driven,9,2023,Monday
2063,2024-05-06,Beauty,1,76.7,0.056,72.43,regular,5,2024,Monday
8921,2024-10-06,Clothing,1,48.51,0.373,39.55,discount_driven,10,2024,Sunday
4111,2023-12-25,Electronics,2,144.74,0.02,283.69,regular,12,2023,Monday
4261,2023-04-02,Clothing,1,27.22,0.002,27.15,regular,4,2023,Sunday
4086,2023-12-13,Home & Garden,3,296.33,0.039,854.0,high_spender,12,2023,Wednesday
4811,2023-09-08,Electronics,3,962.94,0.097,2868.57,high_spender,9,2023,Friday
4351,2023-05-04,Books,1,13.44,0.12,15.38,regular,5,2023,Thursday
8080,2023-11-15,Books,1,13.82,0.322,9.37,discount_driven,11,2023,Wednesday
5143,2024-09-17,Sports,1,291.63,0.025,284.45,regular,9,2024,Tuesday
7332,2024-09-09,Clothing,1,110.76,0.06,104.16,regular,9,2024,Monday
7447,2024-01-22,Sports,2,620.1,0.084,1250.12,regular,1,2024,Monday
8863,2023-03-20,Books,2,10.2,0.105,23.73,discount_driven,3,2023,Monday
4176,2023-08-14,Books,1,24.59,0.16,20.66,regular,8,2023,Monday
3416,2023-04-17,Clothing,3,232.97,0.054,661.39,high_spender,4,2023,Monday
8668,2023-07-19,Beauty,2,59.37,0.148,101.15,regular,7,2023,Wednesday
9651,2024-12-30,Sports,2,320.13,0.127,558.82,regular,12,2024,Monday
3311,2023-01-05,Clothing,2,95.49,0.153,161.77,regular,1,2023,Thursday
2229,2024-03-07,Clothing,2,240.37,0.029,466.57,high_spender,3,2024,Thursday
2530,2023-12-18,Home & Garden,2,316.35,0.011,813.33,regular,12,2023,Monday
3797,2024-03-29,Beauty,1,98.46,0.048,103.08,regular,3,2024,Friday
2363,2024-07-21,Sports,3,121.7,0.087,333.47,high_spender,7,2024,Sunday
5502,2023-09-01,Home & Garden,4,190.8,0.007,757.77,high_spender,9,2023,Friday
1452,2023-05-14,Sports,1,589.62,0.019,636.48,high_spender,5,2023,Sunday
4904,2023-10-10,Home & Garden,1,122.41,0.104,109.72,regular,10,2023,Tuesday
6996,2024-07-19,Beauty,2,110.75,0.118,253.99,regular,7,2024,Friday
1577,2023-03-04,Electronics,1,1891.07,0.044,1808.65,high_spender,3,2023,Saturday
4919,2023-02-28,Books,2,28.92,0.044,55.3,regular,2,2023,Tuesday
8317,2024-08-20,Beauty,1,60.88,0.396,40.46,discount_driven,8,2024,Tuesday
4264,2023-12-26,Electronics,4,1660.53,0.014,6547.95,high_spender,12,2023,Tuesday
2931,2023-05-23,Beauty,1,108.78,0.047,103.66,high_spender,5,2023,Tuesday
5242,2023-10-21,Home & Garden,1,37.61,0.1,33.85,regular,10,2023,Saturday
9181,2024-05-29,Clothing,1,97.52,0.109,86.87,discount_driven,5,2024,Wednesday
1182,2023-11-01,Home & Garden,2,194.93,0.151,330.93,discount_driven,11,2023,Wednesday
9427,2023-03-12,Sports,2,299.76,0.094,543.33,regular,3,2023,Sunday
1637,2024-09-07,Clothing,1,170.43,0.337,124.36,discount_driven,9,2024,Saturday
4005,2024-07-21,Home & Garden,2,257.67,0.184,420.63,regular,7,2024,Sunday
4472,2024-04-10,Sports,1,353.31,0.237,269.64,discount_driven,4,2024,Wednesday
1524,2023-02-09,Books,2,8.69,0.185,14.16,regular,2,2023,Thursday
6659,2023-11-06,Beauty,2,97.97,0.089,178.42,regular,11,2023,Monday
3370,2024-04-07,Sports,1,500.16,0.145,427.49,regular,4,2024,Sunday
2635,2023-07-13,Clothing,1,66.54,0.108,59.34,regular,7,2023,Thursday
5432,2024-08-11,Books,2,19.51,0.07,36.3,regular,8,2024,Sunday
8467,2024-08-17,Beauty,1,65.76,0.027,63.96,regular,8,2024,Saturday
5214,2024-06-03,Home & Garden,1,27.7,0.117,24.46,regular,6,2024,Monday
1579,2024-11-03,Beauty,2,55.06,0.29,78.18,discount_driven,11,2024,Sunday
8850,2023-01-10,Sports,1,148.01,0.047,140.98,high_spender,1,2023,Tuesday
4941,2023-05-15,Beauty,1,56.12,0.166,60.82,regular,5,2023,Monday
9387,2023-07-26,Beauty,1,44.15,0.093,40.05,regular,7,2023,Wednesday
9524,2023-06-24,Electronics,2,124.76,0.236,190.58,discount_driven,6,2023,Saturday
4091,2023-03-20,Books,4,4.9,0.028,19.05,high_spender,3,2023,Monday
5718,2023-11-05,Books,2,35.67,0.128,62.18,regular,11,2023,Sunday
9849,2023-09-19,Electronics,1,642.94,0.09,584.78,regular,9,2023,Tuesday
9895,2023-10-17,Clothing,1,123.7,0.377,77.0,discount_driven,10,2023,Tuesday
6552,2023-03-02,Books,4,35.06,0.056,132.46,high_spender,3,2023,Thursday
5978,2024-11-07,Clothing,1,144.8,0.295,102.11,discount_driven,11,2024,Thursday
2252,2024-04-22,Books,2,35.04,0.064,72.15,regular,4,2024,Monday
9715,2023-08-19,Books,2,30.35,0.128,52.92,discount_driven,8,2023,Saturday
3422,2024-11-11,Home & Garden,2,451.24,0.078,832.3,high_spender,11,2024,Monday
9227,2024-07-07,Electronics,1,927.83,0.044,886.75,regular,7,2024,Sunday
9967,2024-07-25,Electronics,2,386.29,0.257,746.71,discount_driven,7,2024,Thursday
1027,2024-01-15,Beauty,2,60.31,0.109,107.54,regular,1,2024,Monday
8539,2023-05-11,Electronics,2,343.2,0.183,560.89,regular,5,2023,Thursday
1085,2024-09-25,Clothing,3,215.31,0.074,777.36,high_spender,9,2024,Wednesday
7909,2024-08-20,Clothing,2,46.22,0.303,64.39,discount_driven,8,2024,Tuesday
5281,2024-11-02,Electronics,1,276.77,0.197,222.16,regular,11,2024,Saturday
5653,2023-12-30,Sports,2,124.42,0.387,152.47,discount_driven,12,2023,Saturday
9033,2024-03-21,Clothing,2,205.65,0.097,371.21,regular,3,2024,Thursday
8664,2023-12-11,Beauty,2,104.89,0.286,149.86,discount_driven,12,2023,Monday
6066,2024-10-03,Electronics,2,608.7,0.123,1387.59,regular,10,2024,Thursday
1256,2023-01-19,Books,2,31.42,0.022,61.44,regular,1,2023,Thursday
2447,2024-11-13,Electronics,1,1659.74,0.022,1623.88,high_spender,11,2024,Wednesday
6700,2023-03-24,Books,1,22.09,0.004,22.01,high_spender,3,2023,Friday
5599,2024-01-17,Books,1,17.99,0.282,12.92,discount_driven,1,2024,Wednesday
4343,2023-12-29,Sports,2,450.4,0.09,820.08,regular,12,2023,Friday
1693,2024-02-23,Electronics,1,950.22,0.163,875.24,regular,2,2024,Friday
9674,2023-12-23,Clothing,2,207.43,0.078,382.39,regular,12,2023,Saturday
4665,2024-12-21,Beauty,1,97.95,0.035,94.49,regular,12,2024,Saturday
3674,2024-04-22,Beauty,1,83.22,0.234,63.73,discount_driven,4,2024,Monday
1350,2023-04-04,Beauty,1,124.06,0.031,120.23,high_spender,4,2023,Tuesday
9840,2023-01-08,Beauty,1,37.05,0.046,38.9,regular,1,2023,Sunday
8044,2023-06-04,Sports,2,348.28,0.326,610.47,discount_driven,6,2023,Sunday
9419,2024-01-12,Sports,1,543.53,0.224,421.68,discount_driven,1,2024,Friday
3063,2023-05-14,Home & Garden,2,73.03,0.038,154.53,regular,5,2023,Sunday
6929,2023-12-18,Books,1,31.84,0.107,31.29,regular,12,2023,Monday
9616,2024-05-04,Home & Garden,2,160.39,0.299,225.03,discount_driven,5,2024,Saturday
8413,2024-05-08,Sports,1,592.54,0.191,527.45,regular,5,2024,Wednesday
2821,2023-10-23,Books,3,15.71,0.035,45.48,high_spender,10,2023,Monday
5889,2023-02-15,Electronics,2,1324.55,0.198,2123.54,regular,2,2023,Wednesday
2585,2024-04-30,Sports,2,624.47,0.015,1230.76,regular,4,2024,Tuesday
5659,2024-02-21,Electronics,2,1368.29,0.153,2318.43,regular,2,2024,Wednesday
3280,2024-01-22,Sports,2,384.32,0.069,930.71,high_spender,1,2024,Monday
4749,2024-11-05,Sports,2,478.52,0.05,1000.4,regular,11,2024,Tuesday
3538,2023-11-22,Books,1,14.55,0.276,13.7,discount_driven,11,2023,Wednesday
1443,2024-08-15,Books,2,6.15,0.398,7.4,discount_driven,8,2024,Thursday
3067,2023-06-25,Electronics,2,82.86,0.307,114.81,discount_driven,6,2023,Sunday
9302,2024-06-09,Books,1,22.49,0.158,18.94,discount_driven,6,2024,Sunday
3534,2024-12-01,Beauty,2,102.7,0.375,166.87,discount_driven,12,2024,Sunday
1088,2023-07-29,Books,1,9.3,0.044,8.89,regular,7,2023,Saturday
4390,2023-05-27,Sports,1,412.77,0.023,403.18,high_spender,5,2023,Saturday
6237,2024-04-07,Books,1,9.67,0.082,11.55,regular,4,2024,Sunday
7577,2023-02-07,Electronics,1,138.18,0.158,151.22,regular,2,2023,Tuesday
2941,2023-03-11,Sports,1,289.56,0.107,258.69,regular,3,2023,Saturday
4310,2023-01-13,Sports,4,264.48,0.073,980.8,high_spender,1,2023,Friday
9263,2024-01-13,Books,2,31.55,0.091,57.37,high_spender,1,2024,Saturday
1821,2024-09-23,Books,1,13.46,0.049,12.8,regular,9,2024,Monday
9072,2023-11-10,Beauty,1,100.29,0.153,93.4,discount_driven,11,2023,Friday
1815,2024-03-27,Sports,1,434.09,0.139,411.22,regular,3,2024,Wednesday
9595,2023-09-29,Sports,1,416.39,0.363,265.06,discount_driven,9,2023,Friday
2698,2024-07-26,Home & Garden,2,256.74,0.05,487.78,high_spender,7,2024,Friday
8362,2024-02-29,Electronics,2,339.65,0.251,559.55,discount_driven,2,2024,Thursday
6691,2024-05-01,Home & Garden,2,39.67,0.038,76.33,regular,5,2024,Wednesday
6729,2024-09-18,Books,1,39.15,0.172,32.41,regular,9,2024,Wednesday
2953,2024-04-09,Electronics,1,164.6,0.243,124.52,discount_driven,4,2024,Tuesday
5963,2024-02-06,Sports,1,228.68,0.073,233.21,high_spender,2,2024,Tuesday
6986,2024-11-03,Beauty,1,114.84,0.065,107.36,high_spender,11,2024,Sunday
8752,2023-09-19,Clothing,1,155.15,0.041,193.52,regular,9,2023,Tuesday
5991,2023-04-24,Home & Garden,2,89.2,0.139,153.69,regular,4,2023,Monday
4801,2023-07-26,Sports,1,73.11,0.188,77.2,regular,7,2023,Wednesday
9447,2023-07-13,Sports,2,620.1,0.006,1602.31,regular,7,2023,Thursday
2931,2023-09-01,Books,1,21.18,0.116,24.35,regular,9,2023,Friday
2111,2023-07-05,Clothing,3,193.4,0.069,540.43,high_spender,7,2023,Wednesday
1872,2024-05-02,Electronics,2,1172.72,0.097,2117.85,regular,5,2024,Thursday
8954,2024-05-17,Sports,1,92.99,0.37,58.63,discount_driven,5,2024,Friday
5587,2024-08-25,Sports,4,581.03,0.031,2252.82,high_spender,8,2024,Sunday
7479,2024-10-18,Books,2,17.82,0.06,43.57,regular,10,2024,Friday
2561,2024-07-04,Books,3,17.71,0.033,51.37,high_spender,7,2024,Thursday
6526,2024-07-27,Electronics,1,61.21,0.066,57.18,regular,7,2024,Saturday
5457,2023-11-25,Electronics,2,159.16,0.05,393.22,regular,11,2023,Saturday
6560,2023-10-20,Home & Garden,4,119.28,0.084,436.95,high_spender,10,2023,Friday
8881,2024-01-24,Clothing,1,116.78,0.156,108.36,discount_driven,1,2024,Wednesday
8715,2023-08-25,Books,2,25.27,0.142,43.37,regular,8,2023,Friday
3684,2024-03-27,Sports,1,106.28,0.107,94.94,regular,3,2024,Wednesday
1746,2023-09-28,Books,2,30.07,0.358,38.63,discount_driven,9,2023,Thursday
6243,2023-05-04,Sports,2,45.63,0.177,75.14,discount_driven,5,2023,Thursday
7826,2023-08-10,Electronics,2,1409.42,0.073,2613.06,high_spender,8,2023,Thursday
5085,2024-01-26,Clothing,1,164.23,0.006,212.18,high_spender,1,2024,Friday
7117,2024-08-21,Home & Garden,2,205.95,0.193,332.32,discount_driven,8,2024,Wednesday
2006,2024-08-26,Beauty,1,56.04,0.368,35.41,discount_driven,8,2024,Monday
9129,2024-05-08,Sports,2,405.76,0.049,772.07,regular,5,2024,Wednesday
5310,2024-09-08,Beauty,2,74.93,0.065,140.18,high_spender,9,2024,Sunday
3876,2023-10-06,Home & Garden,1,39.78,0.055,48.88,high_spender,10,2023,Friday
3026,2023-03-25,Electronics,2,1438.54,0.105,3348.32,regular,3,2023,Saturday
6556,2024-03-25,Electronics,2,1440.68,0.194,2321.41,regular,3,2024,Monday
5107,2023-10-05,Clothing,2,95.97,0.237,161.2,discount_driven,10,2023,Thursday
6241,2023-01-30,Sports,2,94.28,0.123,165.34,regular,1,2023,Monday
6669,2024-06-14,Clothing,2,139.1,0.087,330.36,regular,6,2024,Friday
6399,2023-12-20,Books,1,21.05,0.151,19.65,regular,12,2023,Wednesday
9933,2024-12-09,Beauty,1,84.67,0.039,81.4,high_spender,12,2024,Monday
4008,2023-01-19,Beauty,2,90.22,0.177,148.51,regular,1,2023,Thursday
8495,2023-11-08,Beauty,4,132.64,0.019,520.35,high_spender,11,2023,Wednesday
4662,2023-03-18,Books,1,32.76,0.157,27.61,discount_driven,3,2023,Saturday
6420,2023-05-11,Sports,2,209.08,0.231,353.69,discount_driven,5,2023,Thursday
3911,2024-02-19,Home & Garden,2,150.97,0.04,376.95,regular,2,2024,Monday
7897,2023-06-01,Clothing,1,17.84,0.093,16.17,high_spender,6,2023,Thursday
6485,2023-06-05,Sports,1,628.96,0.176,570.15,regular,6,2023,Monday
6838,2024-01-04,Sports,2,502.98,0.081,924.57,high_spender,1,2024,Thursday
1773,2023-11-17,Books,2,16.25,0.062,39.64,regular,11,2023,Friday
3144,2023-11-29,Beauty,2,18.48,0.124,32.38,discount_driven,11,2023,Wednesday
6980,2023-02-24,Beauty,2,54.36,0.383,67.03,discount_driven,2,2023,Friday
7397,2024-12-10,Clothing,1,233.7,0.082,214.59,high_spender,12,2024,Tuesday
9141,2024-10-14,Books,1,23.31,0.136,26.19,regular,10,2024,Monday
4237,2023-03-29,Books,1,30.79,0.076,37.0,regular,3,2023,Wednesday
9195,2023-01-11,Sports,1,47.92,0.25,35.95,discount_driven,1,2023,Wednesday
6582,2023-06-06,Electronics,2,117.96,0.016,255.25,high_spender,6,2023,Tuesday
7288,2023-07-29,Books,1,33.64,0.275,24.4,discount_driven,7,2023,Saturday
9356,2024-04-24,Books,4,21.88,0.076,88.98,high_spender,4,2024,Wednesday
2897,2024-03-30,Home & Garden,2,300.19,0.078,553.79,regular,3,2024,Saturday
6433,2023-09-24,Electronics,1,738.21,0.039,780.06,regular,9,2023,Sunday
3567,2024-11-10,Sports,2,573.0,0.103,1027.86,regular,11,2024,Sunday
9130,2023-09-18,Home & Garden,2,206.04,0.23,317.49,discount_driven,9,2023,Monday
6717,2024-12-02,Books,1,7.15,0.191,6.36,discount_driven,12,2024,Monday
7752,2023-12-01,Sports,2,433.88,0.262,832.93,discount_driven,12,2023,Friday
3559,2024-11-17,Sports,1,489.34,0.059,460.55,regular,11,2024,Sunday
5637,2023-08-03,Clothing,1,157.13,0.101,141.19,regular,8,2023,Thursday
1612,2023-01-09,Clothing,1,160.59,0.079,147.89,high_spender,1,2023,Monday
8746,2023-08-25,Beauty,2,55.48,0.32,75.43,discount_driven,8,2023,Friday
2884,2023-04-29,Sports,1,43.34,0.259,32.11,discount_driven,4,2023,Saturday
5024,2023-01-10,Clothing,1,57.07,0.31,39.38,discount_driven,1,2023,Tuesday
4134,2024-09-02,Beauty,2,32.61,0.262,48.14,discount_driven,9,2024,Monday
2622,2024-04-07,Clothing,3,115.51,0.084,317.4,high_spender,4,2024,Sunday
4282,2023-09-08,Beauty,2,119.35,0.162,200.07,regular,9,2023,Friday
3610,2023-06-16,Beauty,1,85.07,0.118,82.52,regular,6,2023,Friday
4069,2023-09-07,Sports,1,452.1,0.044,432.24,regular,9,2023,Thursday
7486,2023-06-19,Books,1,38.29,0.128,33.4,regular,6,2023,Monday
2255,2023-04-26,Beauty,2,21.23,0.193,34.27,regular,4,2023,Wednesday
3660,2024-11-13,Sports,1,334.83,0.077,340.01,high_spender,11,2024,Wednesday
5452,2024-12-21,Electronics,2,1338.73,0.092,2432.45,high_spender,12,2024,Saturday
8102,2024-05-08,Home & Garden,1,242.55,0.112,215.43,discount_driven,5,2024,Wednesday
5176,2023-07-29,Electronics,1,698.34,0.376,435.69,discount_driven,7,2023,Saturday
4686,2023-08-23,Home & Garden,1,315.67,0.188,256.27,regular,8,2023,Wednesday
6237,2024-03-18,Beauty,2,9.09,0.162,15.23,regular,3,2024,Monday
8661,2023-03-26,Electronics,1,847.99,0.365,700.51,discount_driven,3,2023,Sunday
1790,2024-07-26,Home & Garden,3,291.43,0.09,796.01,high_spender,7,2024,Friday
9416,2024-02-20,Home & Garden,2,19.05,0.33,25.53,discount_driven,2,2024,Tuesday
4034,2023-04-02,Home & Garden,2,234.34,0.046,447.12,regular,4,2023,Sunday
1225,2023-08-04,Home & Garden,1,233.43,0.043,245.63,regular,8,2023,Friday
6348,2023-04-01,Clothing,2,229.37,0.081,421.75,high_spender,4,2023,Saturday
7466,2024-02-06,Clothing,2,211.29,0.139,364.0,regular,2,2024,Tuesday
4179,2023-03-06,Sports,2,320.66,0.183,524.03,regular,3,2023,Monday
5223,2024-10-03,Beauty,2,35.43,0.146,60.51,regular,10,2024,Thursday
8520,2024-08-10,Clothing,2,44.96,0.061,84.45,regular,8,2024,Saturday
5066,2024-01-13,Beauty,1,111.02,0.154,93.88,regular,1,2024,Saturday
5362,2024-06-02,Clothing,2,194.29,0.234,386.97,discount_driven,6,2024,Sunday
6023,2023-02-22,Clothing,1,33.87,0.185,27.59,regular,2,2023,Wednesday
5309,2024-07-17,Beauty,1,46.58,0.356,29.99,discount_driven,7,2024,Wednesday
1246,2024-06-04,Books,1,33.21,0.059,40.63,regular,6,2024,Tuesday
6737,2024-10-22,Electronics,2,495.24,0.185,1049.91,discount_driven,10,2024,Tuesday
2618,2023-08-16,Home & Garden,1,77.5,0.188,62.93,discount_driven,8,2023,Wednesday
9612,2024-11-05,Books,2,14.64,0.336,19.45,discount_driven,11,2024,Tuesday
6160,2024-03-22,Clothing,2,194.88,0.173,322.35,discount_driven,3,2024,Friday
2371,2024-08-15,Beauty,2,80.59,0.181,132.09,discount_driven,8,2024,Thursday
8728,2024-06-29,Beauty,2,52.6,0.077,106.82,regular,6,2024,Saturday
5238,2024-04-21,Clothing,1,93.28,0.214,73.36,discount_driven,4,2024,Sunday
3612,2023-12-08,Electronics,1,239.7,0.072,289.21,high_spender,12,2023,Friday
3080,2023-04-08,Beauty,1,8.28,0.074,7.66,regular,4,2023,Saturday
6919,2024-03-24,Clothing,1,88.44,0.086,80.79,regular,3,2024,Sunday
5324,2024-10-04,Home & Garden,2,365.51,0.016,719.04,regular,10,2024,Friday
8797,2024-02-17,Clothing,4,147.06,0.048,560.29,high_spender,2,2024,Saturday
3735,2024-01-12,Books,4,9.21,0.085,33.71,high_spender,1,2024,Friday
7083,2024-09-17,Sports,2,215.91,0.224,435.66,discount_driven,9,2024,Tuesday
8352,2024-01-13,Home & Garden,2,309.01,0.338,408.86,discount_driven,1,2024,Saturday
4058,2023-01-17,Beauty,3,124.37,0.02,365.64,high_spender,1,2023,Tuesday
6334,2024-03-26,Beauty,1,139.42,0.071,129.45,high_spender,3,2024,Tuesday
2153,2024-03-29,Books,1,33.65,0.142,28.87,regular,3,2024,Friday
5940,2024-02-19,Books,2,16.82,0.031,32.61,high_spender,2,2024,Monday
4079,2023-08-19,Electronics,1,284.85,0.123,249.8,regular,8,2023,Saturday
1402,2024-11-20,Books,1,19.8,0.124,22.54,discount_driven,11,2024,Wednesday
3975,2023-09-25,Electronics,2,550.79,0.084,1008.95,regular,9,2023,Monday
8536,2024-04-20,Sports,1,458.8,0.353,385.68,discount_driven,4,2024,Saturday
6919,2023-06-05,Home & Garden,2,282.06,0.136,536.28,regular,6,2023,Monday
7760,2024-03-28,Clothing,2,15.49,0.006,30.78,regular,3,2024,Thursday
1980,2024-09-17,Books,1,32.25,0.077,29.77,regular,9,2024,Tuesday
7680,2023-06-24,Electronics,1,338.78,0.103,395.07,regular,6,2023,Saturday
3384,2023-04-14,Clothing,2,30.3,0.003,60.42,regular,4,2023,Friday
9990,2024-12-05,Sports,1,425.61,0.072,395.12,regular,12,2024,Thursday
2366,2023-04-21,Books,1,7.73,0.147,7.25,regular,4,2023,Friday
3938,2023-12-08,Beauty,2,43.61,0.049,82.94,regular,12,2023,Friday
