customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment
5643,836.77,209.19,4,6,0.15,2023-07-13,2024-11-22,498,38,0
5644,4154.84,830.97,5,8,0.12,2023-06-26,2024-09-12,444,109,1
5645,2940.91,588.18,5,7,0.15,2023-05-17,2024-09-07,479,114,0
5646,2289.02,572.26,4,4,0.06,2023-06-24,2024-06-08,350,205,0
5647,4491.22,748.54,6,15,0.09,2023-03-29,2024-10-06,557,85,1
5648,2225.74,278.22,8,13,0.12,2023-04-22,2024-10-04,531,87,0
5649,758.3,151.66,5,8,0.09,2023-05-13,2024-07-11,425,172,0
5650,2471.06,411.84,6,8,0.09,2023-05-07,2024-12-16,589,14,0
5651,874.18,145.7,6,12,0.17,2023-08-05,2024-10-03,425,88,0
5652,2009.19,223.24,9,12,0.13,2023-04-26,2024-12-08,592,22,0
5653,800.53,133.42,6,10,0.28,2023-12-11,2024-08-13,246,139,0
5654,4301.08,537.64,8,15,0.16,2023-03-02,2024-11-19,628,41,1
5655,3036.67,379.58,8,13,0.15,2023-01-13,2024-09-21,617,100,1
5656,1943.61,277.66,7,10,0.16,2024-02-05,2024-08-22,199,130,0
5657,194.62,194.62,1,1,0.11,2023-11-20,2023-11-20,0,406,0
5658,1310.62,218.44,6,10,0.13,2023-03-12,2024-12-06,635,24,0
5659,13770.9,1721.36,8,16,0.16,2023-02-17,2024-10-22,613,69,1
5660,252.56,126.28,2,4,0.02,2024-03-03,2024-10-20,231,71,0
5661,5306.2,482.38,11,19,0.16,2023-03-03,2024-12-13,651,17,1
5662,1808.46,361.69,5,9,0.1,2023-01-06,2024-09-18,621,103,0
5663,618.19,154.55,4,5,0.17,2023-10-11,2024-06-16,249,197,0
5664,6403.97,914.85,7,11,0.08,2023-03-16,2024-08-13,516,139,1
5665,2764.19,552.84,5,10,0.08,2023-07-22,2024-08-23,398,129,0
5666,3198.96,399.87,8,12,0.12,2023-02-08,2024-12-19,680,11,1
5667,518.8,103.76,5,7,0.12,2023-01-18,2024-07-02,531,181,0
5668,603.88,120.78,5,9,0.12,2023-01-04,2024-08-20,594,132,0
5669,992.66,198.53,5,9,0.14,2023-01-20,2024-04-06,442,268,0
5670,4995.93,454.18,11,18,0.12,2023-01-03,2024-10-07,643,84,1
5671,1001.36,200.27,5,10,0.16,2023-03-29,2024-09-25,546,96,0
5672,513.54,513.54,1,1,0.17,2024-06-26,2024-06-26,0,187,0
5673,4179.4,696.57,6,9,0.11,2023-02-18,2024-12-22,673,8,1
5674,5085.82,423.82,12,22,0.17,2023-03-14,2024-10-18,584,73,1
5675,3521.91,320.17,11,17,0.19,2023-04-26,2024-11-22,576,38,1
5676,799.75,199.94,4,5,0.2,2023-11-05,2024-11-07,368,53,0
5677,2444.31,244.43,10,16,0.09,2023-07-05,2024-12-20,534,10,1
5678,2957.8,739.45,4,8,0.15,2023-01-18,2024-11-04,656,56,1
5679,2829.46,2829.46,1,2,0.07,2023-11-24,2023-11-24,0,402,1
5680,4393.39,732.23,6,12,0.13,2023-04-26,2024-12-26,610,4,1
5681,2325.85,290.73,8,16,0.2,2023-05-23,2024-10-17,513,74,0
5682,1084.39,154.91,7,12,0.12,2023-02-12,2024-06-09,483,204,0
5683,6329.74,791.22,8,15,0.12,2023-05-24,2024-12-01,557,29,1
5684,274.41,68.6,4,8,0.13,2023-02-19,2024-11-16,636,44,0
5685,479.92,479.92,1,2,0.12,2023-04-11,2023-04-11,0,629,0
5686,887.77,221.94,4,10,0.07,2023-01-19,2024-12-18,699,12,0
5687,853.81,121.97,7,10,0.22,2023-01-12,2024-12-14,702,16,0
5688,4582.15,916.43,5,11,0.11,2023-08-03,2024-10-17,441,74,1
5689,1144.14,572.07,2,4,0.03,2024-05-16,2024-06-29,44,184,0
5690,2511.58,279.06,9,17,0.15,2023-09-21,2024-11-23,429,37,1
5691,4881.63,697.38,7,17,0.1,2023-01-09,2024-06-01,509,212,1
5692,693.52,231.17,3,5,0.11,2023-04-10,2024-09-01,510,120,0
5693,222.76,74.25,3,4,0.13,2023-10-02,2024-08-28,331,124,0
5694,3482.95,580.49,6,10,0.1,2023-08-28,2024-10-22,421,69,1
5695,5500.35,611.15,9,20,0.13,2023-04-20,2024-12-04,594,26,1
5696,3043.27,1014.42,3,4,0.16,2023-11-27,2024-12-02,371,28,1
5697,4385.3,730.88,6,8,0.11,2023-04-07,2024-08-19,500,133,1
5698,771.96,192.99,4,8,0.11,2023-04-09,2024-07-02,450,181,0
5699,271.64,67.91,4,7,0.22,2023-01-29,2024-11-16,657,44,0
5700,629.89,209.96,3,3,0.13,2023-03-18,2024-05-09,418,235,0
5701,1165.47,194.24,6,10,0.11,2023-06-21,2024-09-10,447,111,0
5702,1387.48,277.5,5,11,0.14,2023-01-25,2024-11-18,663,42,0
5703,1642.89,205.36,8,15,0.18,2023-06-29,2024-12-27,547,3,0
5704,205.4,51.35,4,5,0.07,2023-03-18,2024-09-12,544,109,0
5705,8214.07,1369.01,6,11,0.19,2023-02-21,2023-11-16,268,410,1
5706,492.6,164.2,3,3,0.07,2023-05-22,2024-09-16,483,105,0
5707,647.06,323.53,2,4,0.02,2024-09-30,2024-12-18,79,12,0
5708,1314.45,219.08,6,7,0.09,2023-07-02,2024-12-11,528,19,0
5709,6381.2,1276.24,5,11,0.07,2023-02-21,2024-11-02,620,58,1
5710,5358.28,765.47,7,17,0.08,2023-04-28,2024-11-27,579,33,1
5711,5398.64,899.77,6,11,0.17,2023-05-24,2023-11-10,170,416,1
5712,2368.16,592.04,4,8,0.05,2023-01-22,2024-11-13,661,47,0
5713,2768.28,307.59,9,14,0.15,2023-01-11,2024-07-13,549,170,1
5714,10728.22,1532.6,7,13,0.14,2023-09-09,2024-11-27,445,33,1
5715,1599.02,228.43,7,10,0.15,2023-02-05,2024-10-23,626,68,0
5716,1725.93,575.31,3,5,0.12,2023-12-16,2024-04-26,132,248,0
5717,1402.32,200.33,7,11,0.18,2023-08-26,2024-12-16,478,14,0
5718,3677.96,525.42,7,13,0.16,2023-05-25,2024-10-16,510,75,1
5719,3908.28,390.83,10,22,0.09,2023-04-07,2024-12-21,624,9,1
5720,201.54,50.38,4,5,0.16,2024-06-05,2024-09-30,117,91,0
5721,7896.71,1128.1,7,15,0.1,2023-04-13,2024-10-07,543,84,1
5722,3749.75,416.64,9,15,0.13,2023-05-24,2024-12-27,583,3,1
5723,2119.38,235.49,9,17,0.14,2023-10-26,2024-10-10,350,81,0
5724,277.07,92.36,3,4,0.07,2023-05-25,2024-12-14,569,16,0
5725,1449.18,483.06,3,6,0.15,2023-08-17,2024-11-29,470,31,0
5726,1744.02,348.8,5,10,0.14,2023-04-20,2024-10-13,542,78,0
5727,2328.02,582.0,4,7,0.07,2023-12-01,2024-10-10,314,81,0
5728,5160.35,573.37,9,16,0.18,2023-03-30,2024-10-30,580,61,1
5729,2761.8,345.22,8,11,0.11,2023-01-18,2024-12-14,696,16,1
5730,947.02,315.67,3,4,0.13,2024-01-17,2024-03-26,69,279,0
5731,661.66,132.33,5,8,0.11,2023-05-16,2024-09-23,496,98,0
5732,4553.23,505.91,9,13,0.11,2023-07-03,2024-09-12,437,109,1
5733,2149.53,537.38,4,7,0.21,2023-01-18,2024-10-07,628,84,0
5734,1693.54,169.35,10,19,0.12,2023-02-04,2024-09-23,597,98,0
5735,6020.62,860.09,7,18,0.11,2023-03-27,2024-08-01,493,151,1
5736,937.0,117.12,8,9,0.1,2023-03-15,2024-11-16,612,44,0
5737,6686.26,1337.25,5,12,0.11,2023-06-09,2024-05-30,356,214,1
5738,415.2,103.8,4,5,0.26,2023-08-10,2024-09-14,401,107,0
5739,565.28,188.43,3,4,0.09,2023-01-02,2024-12-18,716,12,0
5740,215.08,107.54,2,3,0.08,2024-09-14,2024-12-13,90,17,0
5741,4122.26,687.04,6,11,0.07,2023-10-17,2024-11-29,409,31,1
5742,837.2,209.3,4,6,0.15,2024-03-09,2024-12-16,282,14,0
5743,247.2,123.6,2,2,0.17,2023-09-23,2024-04-19,209,255,0
5744,2540.71,362.96,7,10,0.2,2023-03-03,2024-09-13,560,108,0
5745,153.14,38.28,4,5,0.15,2023-05-24,2024-05-11,353,233,0
5746,644.4,161.1,4,8,0.18,2023-08-21,2024-11-27,464,33,0
5747,4909.01,818.17,6,11,0.12,2023-03-08,2024-12-28,661,2,1
5748,3093.82,618.76,5,11,0.11,2023-11-08,2024-08-26,292,126,1
5749,4329.7,721.62,6,10,0.11,2023-07-16,2024-07-17,367,166,1
5750,6659.21,1331.84,5,10,0.14,2023-03-25,2024-12-12,628,18,1
5751,2274.17,758.06,3,5,0.14,2023-01-02,2024-01-16,379,349,0
5752,3276.37,468.05,7,15,0.12,2023-09-14,2024-12-15,458,15,1
5753,9727.74,1389.68,7,20,0.09,2023-03-12,2024-08-03,510,149,1
5754,157.65,52.55,3,4,0.14,2024-02-15,2024-08-29,196,123,0
5755,2576.96,368.14,7,14,0.08,2023-02-04,2024-12-15,680,15,1
5756,399.47,57.07,7,13,0.14,2023-05-31,2024-09-13,471,108,0
5757,2761.42,306.82,9,14,0.11,2023-01-24,2024-12-26,702,4,1
5758,6073.68,867.67,7,14,0.13,2023-05-15,2024-12-04,569,26,1
5759,2350.78,391.8,6,8,0.14,2023-07-21,2024-10-10,447,81,0
5760,2922.4,417.49,7,12,0.14,2023-02-18,2024-11-29,650,31,1
5761,2516.52,359.5,7,11,0.12,2023-06-30,2024-12-28,547,2,1
5762,1037.61,345.87,3,5,0.08,2023-02-11,2024-07-05,510,178,0
5763,4466.4,893.28,5,12,0.05,2023-06-19,2024-09-19,458,102,1
5764,1049.39,209.88,5,10,0.15,2023-01-06,2024-08-24,596,128,0
5765,3443.53,860.88,4,9,0.14,2023-04-07,2024-11-04,577,56,1
5766,10601.52,1060.15,10,24,0.07,2023-02-08,2024-12-15,676,15,1
5767,404.2,67.37,6,11,0.12,2023-03-31,2024-08-29,517,123,0
5768,961.97,137.42,7,12,0.1,2024-07-06,2024-12-21,168,9,0
5769,4628.8,771.47,6,11,0.16,2023-02-10,2024-10-21,619,70,1
5770,7563.75,1890.94,4,11,0.15,2023-10-29,2024-09-24,331,97,1
5771,2158.03,431.61,5,8,0.12,2023-02-25,2024-10-22,605,69,0
5773,1931.13,386.23,5,9,0.08,2023-06-12,2024-08-04,419,148,0
5774,578.05,144.51,4,8,0.13,2023-01-11,2024-10-01,629,90,0
5775,4214.18,602.03,7,15,0.08,2023-05-31,2024-11-17,536,43,1
5776,2401.17,400.2,6,10,0.14,2023-04-30,2024-07-03,430,180,0
5777,1478.26,184.78,8,13,0.19,2023-02-15,2024-12-18,672,12,0
5778,1227.09,153.39,8,14,0.1,2023-01-09,2024-10-30,660,61,0
5779,3012.72,602.54,5,10,0.11,2023-01-02,2024-03-17,440,288,0
5780,5577.21,398.37,14,28,0.12,2023-01-18,2024-12-26,708,4,1
5781,60.28,20.09,3,4,0.15,2023-12-26,2024-04-02,98,272,0
5782,7761.0,1293.5,6,13,0.12,2023-05-09,2024-10-28,538,63,1
5783,4418.64,883.73,5,8,0.08,2023-04-05,2024-08-31,514,121,1
5784,3353.9,479.13,7,9,0.19,2023-03-06,2024-11-18,623,42,1
5785,1142.58,380.86,3,4,0.2,2023-04-04,2023-12-27,267,369,0
5786,884.36,110.54,8,12,0.13,2023-01-17,2024-12-07,690,23,0
5787,1751.88,437.97,4,10,0.09,2023-06-02,2024-09-02,458,119,0
5788,958.94,479.47,2,3,0.23,2024-01-13,2024-05-14,122,230,0
5789,1260.39,210.06,6,9,0.18,2023-04-30,2024-04-06,342,268,0
5790,994.73,248.68,4,5,0.09,2023-02-10,2024-12-18,677,12,0
5791,1203.78,300.94,4,6,0.2,2023-04-07,2024-12-02,605,28,0
5792,641.05,160.26,4,8,0.06,2023-10-22,2024-09-15,329,106,0
5793,741.62,185.4,4,7,0.13,2023-04-25,2023-11-30,219,396,0
5794,233.55,77.85,3,4,0.06,2023-03-27,2024-05-07,407,237,0
5795,6977.47,996.78,7,15,0.14,2023-09-09,2024-06-10,275,203,1
5796,1193.92,149.24,8,11,0.1,2023-04-27,2024-12-24,607,6,0
5797,1523.75,217.68,7,12,0.15,2023-03-04,2024-11-13,620,47,0
5798,3482.41,435.3,8,15,0.15,2023-03-24,2024-12-15,632,15,1
5799,1792.57,358.51,5,9,0.13,2023-01-13,2024-09-05,601,116,0
5800,2717.49,905.83,3,6,0.11,2023-07-07,2024-08-02,392,150,0
5801,3124.18,520.7,6,9,0.12,2023-09-29,2024-10-12,379,79,1
5802,7043.55,880.44,8,14,0.06,2023-01-27,2024-07-17,537,166,1
5803,480.9,96.18,5,7,0.18,2023-01-25,2024-10-19,633,72,0
5804,6531.32,816.42,8,14,0.09,2023-02-09,2024-06-14,491,199,1
5805,739.32,184.83,4,8,0.1,2023-05-16,2023-08-30,106,488,0
5806,5401.64,600.18,9,16,0.15,2023-02-11,2024-10-29,626,62,1
5807,2332.63,583.16,4,8,0.16,2023-07-17,2024-05-27,315,217,0
5808,2257.41,250.82,9,13,0.17,2023-03-31,2024-12-03,613,27,0
5809,365.49,182.74,2,2,0.11,2023-07-20,2024-12-29,528,1,0
5810,155.25,77.62,2,3,0.32,2023-07-12,2024-04-08,271,266,0
5811,506.52,126.63,4,6,0.3,2023-01-16,2024-12-03,687,27,0
5812,783.28,261.09,3,6,0.1,2024-07-04,2024-07-28,24,155,0
5813,2176.4,544.1,4,6,0.1,2023-02-23,2024-05-29,461,215,0
5814,3022.4,302.24,10,16,0.12,2023-02-05,2024-06-20,501,193,1
5815,2151.41,358.57,6,10,0.17,2023-07-06,2024-08-24,415,128,0
5816,3819.56,636.59,6,7,0.09,2023-09-17,2024-07-20,307,163,1
5817,1394.64,464.88,3,6,0.17,2023-06-16,2024-12-28,561,2,0
5818,2608.23,869.41,3,5,0.1,2023-05-18,2023-12-24,220,372,0
5819,3945.18,563.6,7,10,0.15,2023-04-27,2024-12-07,590,23,1
5820,820.89,205.22,4,5,0.23,2023-04-19,2024-10-26,556,65,0
5821,5333.53,888.92,6,10,0.18,2023-03-20,2024-03-04,350,301,1
5822,3669.47,733.89,5,11,0.13,2023-04-15,2024-11-09,574,51,1
5823,2007.76,286.82,7,14,0.16,2023-07-08,2024-12-05,516,25,0
5824,2594.24,648.56,4,7,0.09,2023-03-02,2024-04-26,421,248,0
5825,747.87,149.57,5,5,0.18,2023-05-09,2024-09-16,496,105,0
5826,511.11,170.37,3,5,0.21,2023-09-13,2024-09-30,383,91,0
5827,1584.63,316.93,5,10,0.13,2023-01-21,2024-12-24,703,6,0
5828,971.29,485.65,2,4,0.06,2024-04-29,2024-10-26,180,65,0
5829,1684.88,336.98,5,8,0.15,2023-04-26,2024-06-23,424,190,0
5830,1296.62,185.23,7,13,0.19,2023-06-11,2024-04-15,309,259,0
5831,224.34,44.87,5,5,0.15,2023-01-03,2024-11-25,692,35,0
5832,1027.61,205.52,5,6,0.16,2023-02-26,2024-06-25,485,188,0
5833,4945.19,824.2,6,11,0.06,2023-03-02,2024-11-21,630,39,1
5834,4119.44,588.49,7,12,0.09,2023-03-04,2024-12-24,661,6,1
5835,861.69,107.71,8,10,0.13,2023-03-01,2024-08-15,533,137,0
5836,4370.35,1092.59,4,9,0.08,2023-04-12,2024-10-08,545,83,1
5837,2598.79,324.85,8,12,0.14,2023-04-21,2024-08-05,472,147,0
5838,1405.16,200.74,7,13,0.15,2023-02-07,2024-08-19,559,133,0
5839,4364.15,436.42,10,17,0.13,2023-05-08,2024-10-01,512,90,1
5840,783.66,130.61,6,7,0.21,2023-03-21,2024-09-27,556,94,0
5841,1686.02,140.5,12,18,0.16,2023-01-03,2024-11-09,676,51,1
5842,932.54,233.14,4,6,0.16,2023-03-25,2024-08-08,502,144,0
5843,2803.31,700.83,4,10,0.07,2023-05-13,2024-09-23,499,98,1
5844,33.87,33.87,1,2,0.1,2023-02-03,2023-02-03,0,696,0
5845,2169.26,1084.63,2,6,0.11,2024-01-29,2024-06-23,146,190,0
5846,1859.06,265.58,7,10,0.25,2023-01-04,2024-06-07,520,206,0
5847,1824.28,608.09,3,5,0.13,2024-08-10,2024-12-07,119,23,0
5848,2826.15,565.23,5,8,0.23,2023-05-01,2024-12-19,598,11,0
5849,1542.42,257.07,6,12,0.18,2023-01-03,2024-08-26,601,126,0
5850,251.05,125.52,2,3,0.17,2024-03-23,2024-07-20,119,163,0
5851,229.13,114.56,2,3,0.22,2023-02-28,2023-05-07,68,603,0
5852,6490.89,649.09,10,22,0.14,2023-01-27,2024-08-29,580,123,1
5853,3985.51,664.25,6,13,0.09,2023-01-05,2024-12-01,696,29,1
5854,3910.77,558.68,7,13,0.08,2023-07-22,2024-10-14,450,77,1
5855,1124.99,281.25,4,9,0.16,2023-01-21,2024-08-27,584,125,0
5856,3915.98,652.66,6,10,0.09,2023-05-05,2024-11-09,554,51,1
5857,7060.21,882.53,8,15,0.12,2023-04-24,2024-10-09,534,82,1
5858,3554.43,710.89,5,7,0.16,2023-02-22,2024-09-07,563,114,1
5859,79.21,39.61,2,2,0.12,2023-03-14,2024-12-12,639,18,0
5860,3058.51,382.31,8,13,0.11,2023-01-18,2024-03-09,416,296,0
5861,2304.42,384.07,6,10,0.11,2023-06-04,2024-12-29,574,1,0
5862,4393.74,366.14,12,19,0.12,2023-04-14,2024-08-23,497,129,1
5863,529.77,264.88,2,6,0.09,2024-05-31,2024-06-10,10,203,0
5864,2703.96,338.0,8,13,0.12,2023-01-24,2024-12-25,701,5,1
5865,2842.42,355.3,8,13,0.22,2023-04-04,2024-09-18,533,103,0
5866,4173.92,463.77,9,16,0.13,2023-01-21,2024-09-13,601,108,1
5867,1168.4,292.1,4,4,0.2,2023-08-29,2024-10-09,407,82,0
5868,2980.12,596.02,5,8,0.24,2023-02-28,2024-10-28,608,63,0
5869,1064.87,152.12,7,13,0.11,2023-11-09,2024-11-29,386,31,0
5870,2089.11,522.28,4,6,0.18,2023-03-19,2023-09-14,179,473,0
5871,258.07,129.04,2,3,0.03,2023-01-19,2023-12-12,327,384,0
5872,1740.1,435.02,4,4,0.13,2023-12-10,2024-12-02,358,28,0
5873,2325.08,465.02,5,10,0.05,2023-02-18,2024-04-04,411,270,0
5874,1803.52,360.7,5,8,0.15,2024-02-08,2024-11-19,285,41,0
5875,1423.25,284.65,5,9,0.15,2023-01-15,2024-05-28,499,216,0
5876,2023.37,202.34,10,17,0.17,2023-02-23,2024-10-12,597,79,0
5877,685.85,171.46,4,6,0.08,2023-02-12,2024-11-03,630,57,0
5878,3526.95,881.74,4,9,0.09,2023-02-22,2024-11-27,644,33,1
5879,1959.76,489.94,4,6,0.23,2023-03-11,2024-03-30,385,275,0
5880,4935.59,616.95,8,17,0.08,2023-01-17,2024-12-19,702,11,1
5881,1154.53,164.93,7,12,0.14,2023-04-19,2024-04-21,368,253,0
5882,1408.96,156.55,9,12,0.17,2023-03-12,2024-08-07,514,145,0
5883,990.96,330.32,3,4,0.06,2023-02-27,2024-12-25,667,5,0
5885,2651.64,662.91,4,6,0.08,2023-05-21,2024-07-19,425,164,0
5886,1764.38,294.06,6,8,0.14,2023-02-21,2024-05-01,435,243,0
5887,9797.11,816.43,12,22,0.12,2023-02-02,2024-11-20,657,40,1
5888,5364.96,766.42,7,13,0.21,2023-06-08,2024-12-12,553,18,1
5889,4580.06,1526.69,3,5,0.08,2023-02-15,2023-07-25,160,524,1
5890,3647.73,455.97,8,17,0.13,2023-08-28,2024-10-12,411,79,1
5891,5265.29,752.18,7,17,0.06,2023-01-27,2024-05-15,474,229,1
5892,3672.27,734.45,5,8,0.12,2023-09-06,2024-08-13,342,139,1
5893,1479.99,185.0,8,15,0.12,2023-04-14,2024-09-27,532,94,0
5894,314.52,157.26,2,3,0.14,2023-04-17,2023-12-27,254,369,0
5895,1278.66,255.73,5,9,0.1,2023-02-19,2024-07-04,501,179,0
5896,784.38,196.1,4,8,0.1,2023-01-31,2024-09-19,597,102,0
5897,4475.94,745.99,6,13,0.19,2023-01-05,2024-11-06,671,54,1
5898,893.68,178.74,5,8,0.16,2023-09-13,2024-11-21,435,39,0
5899,374.25,53.46,7,11,0.16,2023-03-26,2024-10-06,560,85,0
5900,258.74,64.68,4,6,0.13,2024-02-27,2024-10-15,231,76,0
5901,5008.48,715.5,7,11,0.16,2023-03-31,2024-09-26,545,95,1
5902,747.27,149.45,5,8,0.16,2023-02-24,2024-12-07,652,23,0
5903,294.7,98.23,3,4,0.11,2023-05-19,2024-08-23,462,129,0
5904,2217.8,277.23,8,14,0.27,2023-02-23,2024-12-26,672,4,0
5905,1504.89,300.98,5,8,0.14,2023-06-27,2024-04-30,308,244,0
5906,2358.34,294.79,8,13,0.09,2023-02-24,2024-09-08,562,113,0
5907,4031.06,671.84,6,12,0.13,2023-01-26,2024-09-04,587,117,1
5908,1172.83,146.6,8,15,0.11,2023-08-12,2024-11-27,473,33,0
5909,2038.97,254.87,8,10,0.14,2023-01-23,2024-12-04,681,26,0
5910,1239.44,206.57,6,11,0.14,2023-08-08,2024-11-15,465,45,0
5911,1103.19,137.9,8,10,0.08,2023-04-22,2024-11-23,581,37,0
5912,4233.8,1411.27,3,7,0.17,2023-02-14,2023-10-22,250,435,1
5913,364.09,182.04,2,3,0.07,2023-01-26,2023-10-30,277,427,0
5914,443.75,88.75,5,6,0.15,2023-05-06,2024-04-17,347,257,0
5915,1640.33,820.16,2,6,0.06,2023-08-28,2024-05-03,249,241,0
5916,2539.22,423.2,6,12,0.16,2023-03-06,2024-04-27,418,247,0
5917,2786.35,348.29,8,13,0.12,2023-08-13,2024-11-23,468,37,1
5918,1543.06,257.18,6,9,0.07,2023-03-07,2024-03-31,390,274,0
5919,6051.6,1210.32,5,10,0.06,2023-04-09,2024-06-04,422,209,1
5920,4556.75,506.31,9,16,0.11,2023-02-04,2024-07-20,532,163,1
5921,2559.35,511.87,5,8,0.1,2023-08-17,2024-11-04,445,56,0
5922,4088.79,511.1,8,13,0.17,2023-03-28,2024-12-18,631,12,1
5923,3625.72,402.86,9,16,0.14,2023-03-17,2024-10-14,577,77,1
5924,701.55,175.39,4,9,0.13,2023-05-02,2024-09-20,507,101,0
5925,2859.47,259.95,11,16,0.18,2023-01-25,2024-11-21,666,39,1
5926,2715.56,271.56,10,18,0.12,2023-02-23,2024-12-09,655,21,1
5927,558.73,93.12,6,9,0.24,2023-03-21,2024-12-22,642,8,0
5928,1237.24,123.72,10,16,0.16,2023-01-16,2024-06-21,522,192,0
5929,1196.87,149.61,8,11,0.2,2023-04-20,2024-05-18,394,226,0
5930,3232.54,359.17,9,15,0.11,2023-05-23,2024-08-18,453,134,1
5931,2457.15,409.52,6,11,0.17,2023-01-07,2024-11-13,676,47,0
5932,2242.37,560.59,4,7,0.11,2023-03-24,2024-10-19,575,72,0
5933,2035.83,508.96,4,5,0.06,2023-03-13,2024-02-27,351,307,0
5934,3328.18,332.82,10,16,0.17,2023-01-13,2024-10-23,649,68,1
5935,1910.87,382.17,5,7,0.12,2023-03-21,2024-10-26,585,65,0
5936,1953.37,244.17,8,14,0.08,2023-03-08,2024-08-15,526,137,0
5937,3298.25,412.28,8,12,0.15,2023-01-05,2024-12-03,698,27,1
5938,3349.86,478.55,7,13,0.1,2023-03-28,2024-11-06,589,54,1
5939,1470.27,183.78,8,10,0.1,2023-02-10,2024-11-11,640,49,0
5940,2922.32,730.58,4,10,0.05,2023-08-06,2024-12-28,510,2,1
5941,6012.67,858.95,7,12,0.15,2023-05-13,2024-12-29,596,1,1
5942,8721.22,726.77,12,20,0.09,2023-01-26,2024-10-04,617,87,1
5943,1719.68,286.61,6,13,0.17,2023-01-15,2024-09-07,601,114,0
5944,2007.91,250.99,8,12,0.12,2023-02-23,2024-09-03,558,118,0
5945,5091.12,636.39,8,13,0.15,2023-02-03,2024-09-27,602,94,1
5946,2633.25,292.58,9,14,0.12,2023-03-31,2024-11-19,599,41,1
5947,6526.5,1305.3,5,11,0.05,2023-06-03,2024-04-15,317,259,1
5948,2628.43,525.69,5,8,0.25,2023-02-24,2024-12-25,670,5,0
5949,448.73,149.58,3,4,0.14,2023-04-06,2023-08-19,135,499,0
5950,3823.74,1274.58,3,4,0.13,2024-06-21,2024-11-07,139,53,1
5951,10396.06,1732.68,6,13,0.11,2023-06-01,2024-07-24,419,159,1
5952,109.98,36.66,3,4,0.07,2024-06-03,2024-08-26,84,126,0
5953,980.55,163.43,6,10,0.17,2023-07-06,2024-11-01,484,59,0
5954,1197.9,239.58,5,11,0.08,2023-01-15,2024-12-29,714,1,0
5955,912.15,228.04,4,8,0.17,2024-05-08,2024-09-29,144,92,0
5956,948.67,158.11,6,7,0.17,2023-03-18,2024-07-14,484,169,0
5957,1552.18,194.02,8,12,0.11,2023-01-29,2024-11-14,655,46,0
5958,2452.2,350.31,7,11,0.2,2023-01-24,2024-12-26,702,4,0
5959,2258.04,376.34,6,11,0.11,2023-01-22,2024-04-23,457,251,0
5960,2843.33,473.89,6,10,0.13,2023-02-10,2024-10-25,623,66,0
5961,558.61,93.1,6,7,0.14,2023-03-05,2024-05-14,436,230,0
5962,1504.59,501.53,3,5,0.22,2024-04-20,2024-12-30,254,0,0
5963,1304.33,217.39,6,7,0.12,2023-01-25,2024-07-01,523,182,0
5964,2384.01,397.34,6,11,0.09,2023-01-11,2024-09-06,604,115,0
5965,1443.39,721.7,2,4,0.05,2023-09-03,2024-10-31,424,60,0
5966,3988.81,664.8,6,12,0.11,2023-01-17,2024-10-15,637,76,1
5967,1006.81,251.7,4,5,0.22,2023-02-05,2024-10-14,617,77,0
5968,4235.81,470.65,9,15,0.1,2023-02-24,2024-10-27,611,64,1
5969,692.12,230.71,3,5,0.16,2023-01-29,2024-08-21,570,131,0
5970,5790.19,1158.04,5,8,0.16,2023-03-04,2023-09-11,191,476,1
5971,1669.67,166.97,10,12,0.12,2023-01-04,2024-12-25,721,5,0
5972,2582.09,860.7,3,8,0.09,2023-05-17,2024-01-10,238,355,0
5973,1855.45,371.09,5,8,0.24,2023-01-21,2024-08-07,564,145,0
5974,1344.77,192.11,7,9,0.17,2023-02-07,2024-11-10,642,50,0
5975,1140.28,285.07,4,7,0.15,2023-10-12,2024-12-25,440,5,0
5976,4051.39,578.77,7,10,0.09,2023-02-27,2024-09-06,557,115,1
5977,172.33,86.16,2,4,0.2,2024-06-23,2024-07-23,30,160,0
5978,2228.9,445.78,5,10,0.1,2023-10-21,2024-11-07,383,53,0
5979,400.47,80.09,5,5,0.13,2023-03-31,2024-12-29,639,1,0
5980,769.3,153.86,5,9,0.11,2023-05-09,2024-09-29,509,92,0
5981,1401.59,467.2,3,5,0.06,2023-01-27,2023-11-11,288,415,0
5982,380.04,126.68,3,5,0.09,2023-01-08,2023-02-09,32,690,0
5983,1046.08,174.35,6,8,0.15,2023-05-17,2024-03-01,289,304,0
5984,1884.86,628.29,3,4,0.08,2023-04-11,2024-02-07,302,327,0
5985,1717.1,572.37,3,4,0.13,2023-03-09,2024-02-12,340,322,0
5986,3896.26,779.25,5,11,0.15,2023-01-13,2024-07-15,549,168,1
5987,4045.71,577.96,7,13,0.1,2023-01-30,2024-11-06,646,54,1
5988,427.65,85.53,5,7,0.08,2023-01-08,2024-06-30,539,183,0
5989,1265.67,421.89,3,5,0.12,2023-10-01,2024-05-15,227,229,0
5990,249.41,124.7,2,3,0.32,2023-02-08,2023-03-02,22,669,0
5991,4779.49,531.05,9,17,0.11,2023-04-24,2024-11-19,575,41,1
5992,1894.47,315.74,6,9,0.13,2023-01-10,2024-12-20,710,10,0
5993,2260.57,282.57,8,14,0.14,2023-02-06,2024-10-13,615,78,0
5994,4793.65,532.63,9,13,0.17,2023-03-27,2024-12-05,619,25,1
